wall_time,ros_time,reset_index,mode,surface_source,tcp_limit,elapsed,tool_down_score,tcp_z,base_surface_z,surface_blend,surface_step,surface_z,eq_tcp_z,tcp_eq_err,penetration,fz_virtual_N,desired_fz_N,force_error_N,control_rate_hz,normal_mass,normal_damping,surface_stiffness,surface_damping,max_z_velocity,line_length,line_speed,wave_height,wave_cycles,surface_blend_time,vz_raw,vz_admittance,xy_error,qdot_max,min_singular,joint_error_max,xy_ref_x,xy_ref_y,link_x,link_y,link_z,link7_z_axis_x,link7_z_axis_y,link7_z_axis_z,bump_center_x,bump_center_y,vx_command,vy_command,vz_command,raw_state
2026-07-10T14:44:12.471,48.767,0,x_wave,spatial_wave,free,32.2,0.74,0.335,0.336,1.0,0.0049,0.3409,0.3349,0.0002,0.0058,5.812,6.0,-0.188,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0029,-0.0029,0.0047,0.0365,0.04708,0.0053,0.4772,0.026,0.4819,0.0263,0.375,0.6722,0.0256,-0.74,0.392,0.026,-0.012,-0.0005,-0.0029,"elapsed=32.20 mode=x_wave xy_ref=[0.4772, 0.0260] link_xyz=[0.4819, 0.0263, 0.3750] link7_z_axis=[0.6722, 0.0256, -0.7400] tool_down_score=0.7400 tcp_z=0.3350 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0049 surface_z=0.3409 eq_tcp_z=0.3349 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.812 desired_fz_N=6.000 force_error_N=-0.188 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0029 vz_admittance=-0.0029 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0029] xy_error=0.0047 qdot_max=0.0365 min_singular=0.04708 joint_error_max=0.0053"
2026-07-10T14:44:12.508,48.795,0,x_wave,spatial_wave,free,32.23,0.74,0.3351,0.336,1.0,0.0049,0.3409,0.3349,0.0002,0.0058,5.828,6.0,-0.172,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0027,-0.0027,0.0048,0.0362,0.04715,0.0058,0.4771,0.026,0.4818,0.0263,0.3751,0.6721,0.0256,-0.74,0.392,0.026,-0.012,-0.0005,-0.0027,"elapsed=32.23 mode=x_wave xy_ref=[0.4771, 0.0260] link_xyz=[0.4818, 0.0263, 0.3751] link7_z_axis=[0.6721, 0.0256, -0.7400] tool_down_score=0.7400 tcp_z=0.3351 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0049 surface_z=0.3409 eq_tcp_z=0.3349 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.828 desired_fz_N=6.000 force_error_N=-0.172 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0027 vz_admittance=-0.0027 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0027] xy_error=0.0048 qdot_max=0.0362 min_singular=0.04715 joint_error_max=0.0058"
2026-07-10T14:44:12.538,48.83,0,x_wave,spatial_wave,free,32.27,0.74,0.3352,0.336,1.0,0.005,0.341,0.335,0.0002,0.0058,5.815,6.0,-0.185,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0028,-0.0028,0.0047,0.0364,0.04727,0.0055,0.4769,0.026,0.4816,0.0263,0.3752,0.6721,0.0256,-0.74,0.392,0.026,-0.012,-0.0005,-0.0028,"elapsed=32.27 mode=x_wave xy_ref=[0.4769, 0.0260] link_xyz=[0.4816, 0.0263, 0.3752] link7_z_axis=[0.6721, 0.0256, -0.7400] tool_down_score=0.7400 tcp_z=0.3352 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0050 surface_z=0.3410 eq_tcp_z=0.3350 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.815 desired_fz_N=6.000 force_error_N=-0.185 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0028 vz_admittance=-0.0028 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0028] xy_error=0.0047 qdot_max=0.0364 min_singular=0.04727 joint_error_max=0.0055"
2026-07-10T14:44:12.571,48.873,0,x_wave,spatial_wave,free,32.3,0.74,0.3352,0.336,1.0,0.0051,0.3411,0.3351,0.0002,0.0058,5.831,6.0,-0.169,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0027,-0.0027,0.0048,0.0362,0.0474,0.0053,0.4768,0.026,0.4815,0.0263,0.3752,0.6721,0.0256,-0.74,0.392,0.026,-0.012,-0.0005,-0.0027,"elapsed=32.30 mode=x_wave xy_ref=[0.4768, 0.0260] link_xyz=[0.4815, 0.0263, 0.3752] link7_z_axis=[0.6721, 0.0256, -0.7400] tool_down_score=0.7400 tcp_z=0.3352 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0051 surface_z=0.3411 eq_tcp_z=0.3351 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.831 desired_fz_N=6.000 force_error_N=-0.169 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0027 vz_admittance=-0.0027 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0027] xy_error=0.0048 qdot_max=0.0362 min_singular=0.04740 joint_error_max=0.0053"
2026-07-10T14:44:12.603,48.906,0,x_wave,spatial_wave,free,32.33,0.7401,0.3353,0.336,1.0,0.0051,0.3411,0.3351,0.0002,0.0058,5.818,6.0,-0.182,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0028,-0.0028,0.0047,0.0364,0.04747,0.0058,0.4767,0.026,0.4814,0.0263,0.3753,0.672,0.0256,-0.7401,0.392,0.026,-0.012,-0.0005,-0.0028,"elapsed=32.33 mode=x_wave xy_ref=[0.4767, 0.0260] link_xyz=[0.4814, 0.0263, 0.3753] link7_z_axis=[0.6720, 0.0256, -0.7401] tool_down_score=0.7401 tcp_z=0.3353 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0051 surface_z=0.3411 eq_tcp_z=0.3351 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.818 desired_fz_N=6.000 force_error_N=-0.182 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0028 vz_admittance=-0.0028 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0028] xy_error=0.0047 qdot_max=0.0364 min_singular=0.04747 joint_error_max=0.0058"
2026-07-10T14:44:12.638,48.931,0,x_wave,spatial_wave,free,32.37,0.7401,0.3354,0.336,1.0,0.0052,0.3412,0.3352,0.0002,0.0058,5.819,6.0,-0.181,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0028,-0.0028,0.0047,0.0365,0.0476,0.0055,0.4765,0.026,0.4812,0.0263,0.3754,0.672,0.0256,-0.7401,0.392,0.026,-0.012,-0.0005,-0.0028,"elapsed=32.37 mode=x_wave xy_ref=[0.4765, 0.0260] link_xyz=[0.4812, 0.0263, 0.3754] link7_z_axis=[0.6720, 0.0256, -0.7401] tool_down_score=0.7401 tcp_z=0.3354 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0052 surface_z=0.3412 eq_tcp_z=0.3352 tcp_eq_err=0.0002 bump_center=[0.3920, 0.0260] penetration=0.0058 fz_virtual_N=5.819 desired_fz_N=6.000 force_error_N=-0.181 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0028 vz_admittance=-0.0028 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0028] xy_error=0.0047 qdot_max=0.0365 min_singular=0.04760 joint_error_max=0.0055"
2026-07-10T14:44:12.676,48.976,0,x_wave,spatial_wave,free,32.4,0.7402,0.3355,0.336,1.0,0.0053,0.3413,0.3353,0.0001,0.0059,5.82,6.0,-0.18,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0028,-0.0028,0.0046,0.0366,0.04772,0.0053,0.4764,0.026,0.481,0.0263,0.3755,0.6719,0.0256,-0.7402,0.392,0.026,-0.012,-0.0005,-0.0028,"elapsed=32.40 mode=x_wave xy_ref=[0.4764, 0.0260] link_xyz=[0.4810, 0.0263, 0.3755] link7_z_axis=[0.6719, 0.0256, -0.7402] tool_down_score=0.7402 tcp_z=0.3355 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0053 surface_z=0.3413 eq_tcp_z=0.3353 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.820 desired_fz_N=6.000 force_error_N=-0.180 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0028 vz_admittance=-0.0028 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0028] xy_error=0.0046 qdot_max=0.0366 min_singular=0.04772 joint_error_max=0.0053"
2026-07-10T14:44:12.710,49.006,0,x_wave,spatial_wave,free,32.43,0.7402,0.3355,0.336,1.0,0.0053,0.3413,0.3353,0.0001,0.0059,5.836,6.0,-0.164,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0026,-0.0026,0.0047,0.0362,0.04779,0.0058,0.4763,0.026,0.4809,0.0263,0.3755,0.6719,0.0256,-0.7402,0.392,0.026,-0.012,-0.0005,-0.0026,"elapsed=32.43 mode=x_wave xy_ref=[0.4763, 0.0260] link_xyz=[0.4809, 0.0263, 0.3755] link7_z_axis=[0.6719, 0.0256, -0.7402] tool_down_score=0.7402 tcp_z=0.3355 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0053 surface_z=0.3413 eq_tcp_z=0.3353 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.836 desired_fz_N=6.000 force_error_N=-0.164 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0026 vz_admittance=-0.0026 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0026] xy_error=0.0047 qdot_max=0.0362 min_singular=0.04779 joint_error_max=0.0058"
2026-07-10T14:44:12.741,49.036,0,x_wave,spatial_wave,free,32.47,0.7402,0.3356,0.336,1.0,0.0054,0.3414,0.3354,0.0001,0.0059,5.822,6.0,-0.178,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0027,-0.0027,0.0046,0.0365,0.04792,0.0055,0.4761,0.026,0.4807,0.0263,0.3756,0.6719,0.0256,-0.7402,0.392,0.026,-0.012,-0.0005,-0.0027,"elapsed=32.47 mode=x_wave xy_ref=[0.4761, 0.0260] link_xyz=[0.4807, 0.0263, 0.3756] link7_z_axis=[0.6719, 0.0256, -0.7402] tool_down_score=0.7402 tcp_z=0.3356 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0054 surface_z=0.3414 eq_tcp_z=0.3354 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.822 desired_fz_N=6.000 force_error_N=-0.178 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0027 vz_admittance=-0.0027 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0027] xy_error=0.0046 qdot_max=0.0365 min_singular=0.04792 joint_error_max=0.0055"
2026-07-10T14:44:12.774,49.07,0,x_wave,spatial_wave,free,32.5,0.7403,0.3356,0.336,1.0,0.0055,0.3415,0.3355,0.0001,0.0059,5.839,6.0,-0.161,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0025,-0.0025,0.0046,0.0363,0.04805,0.0053,0.476,0.026,0.4806,0.0263,0.3756,0.6718,0.0256,-0.7403,0.392,0.026,-0.012,-0.0005,-0.0025,"elapsed=32.50 mode=x_wave xy_ref=[0.4760, 0.0260] link_xyz=[0.4806, 0.0263, 0.3756] link7_z_axis=[0.6718, 0.0256, -0.7403] tool_down_score=0.7403 tcp_z=0.3356 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0055 surface_z=0.3415 eq_tcp_z=0.3355 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.839 desired_fz_N=6.000 force_error_N=-0.161 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0025 vz_admittance=-0.0025 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0025] xy_error=0.0046 qdot_max=0.0363 min_singular=0.04805 joint_error_max=0.0053"
2026-07-10T14:44:12.804,49.099,0,x_wave,spatial_wave,free,32.53,0.7403,0.3357,0.336,1.0,0.0056,0.3416,0.3356,0.0001,0.0059,5.826,6.0,-0.174,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0026,-0.0026,0.0046,0.0365,0.04811,0.0058,0.4759,0.026,0.4805,0.0263,0.3757,0.6718,0.0256,-0.7403,0.392,0.026,-0.012,-0.0005,-0.0026,"elapsed=32.53 mode=x_wave xy_ref=[0.4759, 0.0260] link_xyz=[0.4805, 0.0263, 0.3757] link7_z_axis=[0.6718, 0.0256, -0.7403] tool_down_score=0.7403 tcp_z=0.3357 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0056 surface_z=0.3416 eq_tcp_z=0.3356 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.826 desired_fz_N=6.000 force_error_N=-0.174 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0026 vz_admittance=-0.0026 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0026] xy_error=0.0046 qdot_max=0.0365 min_singular=0.04811 joint_error_max=0.0058"
2026-07-10T14:44:12.839,49.122,0,x_wave,spatial_wave,free,32.57,0.7403,0.3358,0.336,1.0,0.0057,0.3417,0.3357,0.0001,0.0059,5.827,6.0,-0.173,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0027,-0.0027,0.0045,0.0365,0.04824,0.0055,0.4757,0.026,0.4803,0.0263,0.3758,0.6717,0.0256,-0.7403,0.392,0.026,-0.012,-0.0005,-0.0027,"elapsed=32.57 mode=x_wave xy_ref=[0.4757, 0.0260] link_xyz=[0.4803, 0.0263, 0.3758] link7_z_axis=[0.6717, 0.0256, -0.7403] tool_down_score=0.7403 tcp_z=0.3358 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0057 surface_z=0.3417 eq_tcp_z=0.3357 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.827 desired_fz_N=6.000 force_error_N=-0.173 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0027 vz_admittance=-0.0027 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0027] xy_error=0.0045 qdot_max=0.0365 min_singular=0.04824 joint_error_max=0.0055"
2026-07-10T14:44:12.872,49.164,0,x_wave,spatial_wave,free,32.6,0.7404,0.3358,0.336,1.0,0.0057,0.3417,0.3357,0.0001,0.0059,5.844,6.0,-0.156,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0025,-0.0025,0.0046,0.0363,0.04837,0.0053,0.4756,0.026,0.4802,0.0263,0.3758,0.6717,0.0256,-0.7404,0.392,0.026,-0.012,-0.0005,-0.0025,"elapsed=32.60 mode=x_wave xy_ref=[0.4756, 0.0260] link_xyz=[0.4802, 0.0263, 0.3758] link7_z_axis=[0.6717, 0.0256, -0.7404] tool_down_score=0.7404 tcp_z=0.3358 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0057 surface_z=0.3417 eq_tcp_z=0.3357 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.844 desired_fz_N=6.000 force_error_N=-0.156 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0025 vz_admittance=-0.0025 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0025] xy_error=0.0046 qdot_max=0.0363 min_singular=0.04837 joint_error_max=0.0053"
2026-07-10T14:44:12.911,49.206,0,x_wave,spatial_wave,free,32.63,0.7404,0.3359,0.336,1.0,0.0058,0.3418,0.3358,0.0001,0.0059,5.831,6.0,-0.169,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0026,-0.0026,0.0045,0.0365,0.04843,0.0058,0.4755,0.026,0.48,0.0263,0.3759,0.6717,0.0256,-0.7404,0.392,0.026,-0.012,-0.0005,-0.0026,"elapsed=32.63 mode=x_wave xy_ref=[0.4755, 0.0260] link_xyz=[0.4800, 0.0263, 0.3759] link7_z_axis=[0.6717, 0.0256, -0.7404] tool_down_score=0.7404 tcp_z=0.3359 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0058 surface_z=0.3418 eq_tcp_z=0.3358 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.831 desired_fz_N=6.000 force_error_N=-0.169 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0026 vz_admittance=-0.0026 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0026] xy_error=0.0045 qdot_max=0.0365 min_singular=0.04843 joint_error_max=0.0058"
2026-07-10T14:44:12.954,49.238,0,x_wave,spatial_wave,free,32.67,0.7405,0.336,0.336,1.0,0.0059,0.3419,0.3359,0.0001,0.0059,5.832,6.0,-0.168,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0026,-0.0026,0.0045,0.0366,0.04856,0.0055,0.4753,0.026,0.4798,0.0263,0.376,0.6716,0.0256,-0.7405,0.392,0.026,-0.012,-0.0005,-0.0026,"elapsed=32.67 mode=x_wave xy_ref=[0.4753, 0.0260] link_xyz=[0.4798, 0.0263, 0.3760] link7_z_axis=[0.6716, 0.0256, -0.7405] tool_down_score=0.7405 tcp_z=0.3360 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0059 surface_z=0.3419 eq_tcp_z=0.3359 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.832 desired_fz_N=6.000 force_error_N=-0.168 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0026 vz_admittance=-0.0026 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0026] xy_error=0.0045 qdot_max=0.0366 min_singular=0.04856 joint_error_max=0.0055"
2026-07-10T14:44:12.975,49.265,0,x_wave,spatial_wave,free,32.7,0.7405,0.3361,0.336,1.0,0.0059,0.3419,0.3359,0.0001,0.0059,5.849,6.0,-0.151,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0024,-0.0024,0.0045,0.0363,0.04869,0.0053,0.4752,0.026,0.4797,0.0263,0.3761,0.6716,0.0256,-0.7405,0.392,0.026,-0.012,-0.0005,-0.0024,"elapsed=32.70 mode=x_wave xy_ref=[0.4752, 0.0260] link_xyz=[0.4797, 0.0263, 0.3761] link7_z_axis=[0.6716, 0.0256, -0.7405] tool_down_score=0.7405 tcp_z=0.3361 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0059 surface_z=0.3419 eq_tcp_z=0.3359 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.849 desired_fz_N=6.000 force_error_N=-0.151 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0024 vz_admittance=-0.0024 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0024] xy_error=0.0045 qdot_max=0.0363 min_singular=0.04869 joint_error_max=0.0053"
2026-07-10T14:44:13.013,49.3,0,x_wave,spatial_wave,free,32.73,0.7405,0.3361,0.336,1.0,0.006,0.342,0.336,0.0001,0.0059,5.835,6.0,-0.165,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0025,-0.0025,0.0045,0.0365,0.04875,0.0058,0.4751,0.026,0.4795,0.0263,0.3761,0.6716,0.0256,-0.7405,0.392,0.026,-0.012,-0.0005,-0.0025,"elapsed=32.73 mode=x_wave xy_ref=[0.4751, 0.0260] link_xyz=[0.4795, 0.0263, 0.3761] link7_z_axis=[0.6716, 0.0256, -0.7405] tool_down_score=0.7405 tcp_z=0.3361 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0060 surface_z=0.3420 eq_tcp_z=0.3360 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.835 desired_fz_N=6.000 force_error_N=-0.165 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0025 vz_admittance=-0.0025 tcp_limit=free cartesian_velocity=[-0.0120, -0.0005, -0.0025] xy_error=0.0045 qdot_max=0.0365 min_singular=0.04875 joint_error_max=0.0058"
2026-07-10T14:44:13.060,49.342,0,x_wave,spatial_wave,free,32.77,0.7406,0.3362,0.336,1.0,0.0061,0.3421,0.3361,0.0001,0.0059,5.836,6.0,-0.164,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0025,-0.0025,0.0044,0.0364,0.04888,0.0055,0.4749,0.026,0.4793,0.0263,0.3762,0.6715,0.0256,-0.7406,0.392,0.026,-0.0119,-0.0005,-0.0025,"elapsed=32.77 mode=x_wave xy_ref=[0.4749, 0.0260] link_xyz=[0.4793, 0.0263, 0.3762] link7_z_axis=[0.6715, 0.0256, -0.7406] tool_down_score=0.7406 tcp_z=0.3362 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0061 surface_z=0.3421 eq_tcp_z=0.3361 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.836 desired_fz_N=6.000 force_error_N=-0.164 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0025 vz_admittance=-0.0025 tcp_limit=free cartesian_velocity=[-0.0119, -0.0005, -0.0025] xy_error=0.0044 qdot_max=0.0364 min_singular=0.04888 joint_error_max=0.0055"
2026-07-10T14:44:13.088,49.343,0,x_wave,spatial_wave,free,32.8,0.7406,0.3363,0.336,1.0,0.0061,0.3421,0.3361,0.0001,0.0059,5.853,6.0,-0.147,30.0,1.5,65.0,1000.0,12.0,0.014,0.18,0.004,0.014,2.0,2.0,-0.0023,-0.0023,0.0045,0.0363,0.04901,0.0053,0.4748,0.026,0.4792,0.0262,0.3763,0.6715,0.0256,-0.7406,0.392,0.026,-0.012,-0.0004,-0.0023,"elapsed=32.80 mode=x_wave xy_ref=[0.4748, 0.0260] link_xyz=[0.4792, 0.0262, 0.3763] link7_z_axis=[0.6715, 0.0256, -0.7406] tool_down_score=0.7406 tcp_z=0.3363 base_surface_z=0.3360 surface_source=spatial_wave surface_blend=1.000 surface_step=0.0061 surface_z=0.3421 eq_tcp_z=0.3361 tcp_eq_err=0.0001 bump_center=[0.3920, 0.0260] penetration=0.0059 fz_virtual_N=5.853 desired_fz_N=6.000 force_error_N=-0.147 control_rate_hz=30.00 normal_mass=1.500 normal_damping=65.000 surface_stiffness=1000.000 surface_damping=12.000 max_z_velocity=0.0140 line_length=0.1800 line_speed=0.0040 wave_height=0.0140 wave_cycles=2.000 surface_blend_time=2.000 vz_raw=-0.0023 vz_admittance=-0.0023 tcp_limit=free cartesian_velocity=[-0.0120, -0.0004, -0.0023] xy_error=0.0045 qdot_max=0.0363 min_singular=0.04901 joint_error_max=0.0053"
